Site Code,Site Name,Latitude,Longitude,COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,RETRIES,SEQ_NO,COMMENTS,LAT,LON,STATION_TYPE,COMMON_DESC,DIVERTING_WORKS,MEASURING_DEVICE,RECORD_RATING,SYSTEM_NAME,UNITS_ID,OWNER_NAME,CAPTURE_SEQ_NO,ANALOG_CHANNEL,LOW_FLOW,HIGH_FLOW,DEVICE_TYPE,OWNER_PHONE,REALTIME_INCLUDE,CORRECTED_DATA,STATUS,SYSTEM_GROUP,SYSTEM_SUBGROUP,ADDRESS_ID,DataEntryMethod,DataLogger,DatasetType,SeriesVerifiedBy,SeriesVerifiedDate,SiteState,SiteType,SiteVerifiedBy,SiteVerifiedDate,Telemetry
13421501, (C-35-17)13bdc- 1,37.75830408,-113.7060786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09034801, (D-34-26) 4dad- 1,37.84721398,-109.0639988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530801, (C-34- 9) 8aaa- 1,37.86773968,-112.886342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12242801, (C-34- 5)10bab- 1,37.87469954,-112.4085406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12471001, (C-34- 8) 5bca- 1,37.8780303,-112.7896655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09191301, (D-33-24)30dab- 1,37.87860509,-109.3209496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12385701, (C-29- 7)21baa- 1,38.2783038,-112.649941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13014102, (C-29-11) 1add- 2,38.31691185,-113.0288447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13010101, (C-29-10) 6abb- 1,38.32274525,-113.0177333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12585901, (C-28-10)28cdd- 1,38.3388565,-112.9838434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11090201, (D-28- 7)27cdb- 1,38.34136874,-111.1512775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12592701, (C-28-10)29add- 1,38.34607857,-112.9916215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12555101, (C-27-10)25cbd- 1,38.43080056,-112.9316202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09282401, (D-26-22)23bba- 1,38.53338889,-109.4744167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09285101, (D-26-22)22aab- 1,38.53387209,-109.4815052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10271802, (D-24-13)11adb- 1,38.74164149,-110.4557072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12333801, (C-23- 6)18ddd- 1,38.80663305,-112.5613314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12330601, (C-23- 6)17baa- 1,38.8182995,-112.5524424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11121601,"MUDDY CREEK BL MILLER CANYON NR EMERY, UTAH",38.86719775,-111.2051692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12245801, (C-21- 5)21aba- 1,38.978852,-112.4168846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11041701,"MOLEN SEEP WASH NEAR FERRON, UT",39.01516667,-111.0715556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12370001, (C-20- 7) 2ccd-S1,39.09440489,-112.6174464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13565501, (C-19-19)26aba- 1,39.13272435,-113.9494326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11455301, (D-19- 1)14dba- 1,39.156906,-111.7654783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10294402, (D-17-13)30ddd- 2,39.30163735,-110.4962702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11034799,"HUNTINGTON CREEK NR HUNTINGTON, UTAH, TEMP STA",39.37135608,-111.0637799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200201, (C-16- 4)30ddb- 1,39.39495567,-112.3346648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12362201, (C-15- 7)23bac- 1,39.50550678,-112.6068946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12231301, (C-15- 5)15dad- 1,39.51273015,-112.387723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11523301, (C-15- 1)12aba- 1,39.52856885,-111.8774286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13425501, (C-15-17) 1bbc- 1,39.54980556,-113.71525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11534502, (C-14- 1)26dcd- 2,39.55829038,-111.8960413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13522601, (C-13-18)33ddc- 1,39.63716457,-113.8747149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13522601, (C-13-18)28dab-1,39.6577199,-113.8747151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11494101, (D-13- 1) 4cda- 1,39.7071781,-111.831599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11003001, (D-11- 8)27caa-S1,39.8346826,-111.0090536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11502701, (D-11- 1) 8aad- 1,39.87634328,-111.8421572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13430401, (C-11-17)12cbb- 1,39.8829958,-113.7186024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12442301, (C- 7- 8)10cbd- 1,40.21994218,-112.7405206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12014501, (C- 6- 2)14aba- 1,40.30494989,-112.0299383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09545701,U(D- 1- 1)19aad- 1,40.3865833,-109.9166389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11513401, (D- 5- 1) 8dcc- 1,40.3929782,-111.8578775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09253101,"RIVER IRRIGATION CO. CANAL NEAR NAPLES, UT",40.3988506,-109.4259662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09260201,"ASHLEY CREEK ABOVE PIPELINE DIVERSION NR NAPLES,UT",40.40746156,-109.4345776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11213801, (D- 4- 5)15aab- 1,40.4777325,-111.3612904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11273201, (D- 4- 4)11dcd- 1,40.4782888,-111.4596306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09372201, (D- 3-20)25abc- 2,40.5327362,-109.6234743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11262201, (D- 3- 4)24abd- 1,40.54884268,-111.4401872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12123201," (C- 3- 3)20bad-S1 BIG SPRING (PINE CYN),NR TOOELE",40.5493896,-112.209666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11531601, (D- 3- 1)18cba- 1,40.55828174,-111.8885457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11484301, (D- 3- 1) 2ccc- 1,40.58105956,-111.8127103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545001, (C- 3- 1) 2aab- 2  MW6,40.5933861,-111.913986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11544601, (C- 3- 1) 2aab- 1  MW5,40.5938111,-111.9128194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545301, (C- 3- 1) 2aab- 4  MW4,40.59408056,-111.9147778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12282901, (C- 2- 6)36dcc- 1,40.5941091,-112.4755103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545001, (C- 3- 1) 2aab- 3  MW3,40.5946611,-111.913811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545201, (C- 2- 1)35ddc- 2  MW2,40.59575278,-111.9144333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545001, (C- 2- 1)35ddc- 1  MW1,40.5963583,-111.913861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12174701, (C- 2- 4)33aac- 1,40.60666667,-112.2972222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11155201, (D- 2- 6)28aab- 3,40.6235628,-111.2651807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11522001, (D- 2- 1)19dad- 1,40.62939209,-111.8729902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12171801," (C- 2- 4)15cac-S1 MILL SPRING NR ERDA, UT",40.6429995,-112.2891142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11575901, (C- 2- 1) 9ccc- 1,40.65439144,-111.9671599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300201, (D- 2- 4) 9acc- 1,40.6616173,-111.501307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294301, (D- 2- 4) 9adc- 1,40.6624506,-111.496029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300301, (D- 2- 4) 9bdd- 1,40.66272838,-111.5015849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300302, (D- 2- 4) 9bdd- 2,40.66272838,-111.5015849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292701, (D- 2- 4)10bbc- 2,40.66411726,-111.4915845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292702, (D- 2- 4)10bbc- 3,40.66411726,-111.4915845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11293901, (D- 2- 4) 9aac- 3,40.66495056,-111.494918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294201, (D- 2- 4) 9aac- 1,40.6652283,-111.4957514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294301, (D- 2- 4) 9aac- 2,40.6660616,-111.4960292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11292401, (D- 2- 4)10bbc- 1,40.6663394,-111.4907512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11294101, (D- 2- 4) 9aab- 1,40.66689494,-111.4954737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291501, (D- 2- 4)10bba- 1,40.66772827,-111.488251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291502, (D- 2- 4)10bba- 2,40.66772827,-111.488251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11290601, (D- 2- 4)10bab- 1,40.66800604,-111.485751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11303801, (D- 2- 4) 8aaa- 1,40.66800589,-111.5113079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295701, (D- 2- 4) 4dcc- 1,40.66856155,-111.4999184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11300101, (D- 2- 4) 4dcc- 2,40.66856154,-111.5010296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291101, (D- 2- 4) 3cdc- 1,40.66883935,-111.48714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11284201, (D- 2- 4) 3dcd- 1,40.66967267,-111.479084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11291501, (D- 2- 4) 3ccd- 1,40.66967265,-111.4882512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295901, (D- 2- 4) 4dcb- 1,40.671617,-111.5004742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11295001,"DORITY SPRING WEIR NEAR PARK CITY, UTAH",40.67189479,-111.497974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12154001, (C- 2- 4) 2ddb- 1,40.6708333,-112.2619444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11564001,DECKER LAKE OUTFLOW,40.71105755,-111.9452152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503901, (D- 1- 1)16caa- 1,40.73244654,-111.8449345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11562001, (C- 1- 1)15bdd-11,40.73411286,-111.9396597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11422801,PARLEYS CR AB MOUNTAIN DELL RESERVOIR NR SLC UT,40.75466908,-111.7085412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11510101, (D- 1- 1) 4cbc- 1,40.75855736,-111.851046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11582801,SURPLUS CANAL AT N TEMPLE ST AT SALT LAKE CITY,40.77050125,-111.9752168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11545801,"JACKSON COMMUNITY -BMP- AT SALT LAKE CITY, UTAH",40.7813347,-111.9168818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134801,GSL FARMINGTON BAY OUTFLOW AT CAUSEWAY BRIDGE,41.06656389,-112.2302556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12132201,"N FK WEBER RIV NR WEST WARREN, UT",41.22108217,-112.223692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12001101, (B- 6- 1)30cca- 1,41.22272245,-112.0038308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12013601, (B- 6- 2)26ada- 1,41.22994457,-112.0274419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12200801,BEAR RIVER BAY OUTFLOW AT GSL MINERALS CORP BRIDGE,41.27138889,-112.356111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503201,OGDEN CITY DIVERSION ABOVE WHEELER CREEK,41.2535535,-111.8429947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11503201,"WHEELER CREEK, ADJUSTED FOR OGDEN CITY DIVERSION",41.25410905,-111.8429947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11461001, (A- 6- 2)18bad- 1,41.2622222,-111.7702778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12112901, (B- 8- 3)21bdc   Bear River Refuge Unit 4 drain,41.41580556,-112.1913333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12130601, (B- 8- 3)19add   Bear River Refuge O-line canal,41.41619444,-112.2183333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053801,Willard Spur near 5C Outflow,41.42269444,-112.0939722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12053901, (B- 8- 2)17cdc Bear River Wetland Unit5C Outflow,41.4228611,-112.09425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12073901, (B- 8- 3)13ddd   Bear River Refuge Unit 5 drain,41.42294444,-112.1275278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12093301, (B- 8- 3)14ccc   Bear River Refuge Whistler Canal,41.42294444,-112.159111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11492201, (A-10- 1) 3bdd- 1,41.63457199,-111.8236367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12101201, (B-11- 3)10abb- 4,41.70992838,-112.1707858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12543701, (B-12- 9)30cda- 1,41.73631168,-112.9110939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000000,COM FLOW BEAR AREA GSL INFLOW GROUP 1,41.7499283,-112.0007817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000100,COM FLOW BEAR AREA GSL INFLOW GROUP 2,41.7499283,-112.0010595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12000200,COM FLOW BEAR AREA GSL INFLOW GROUP 3,41.7499283,-112.0013372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514501, (B-14- 9) 9add- 1,41.96010556,-112.8634444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
