COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_95th,TOTAL_IQR,TOTAL_RoC,TOTAL_REPEATED,TOTAL_IF,TOTAL_RSD,TOTAL_FLAGGED,NEGATIVE_RATIO,ZERO_RATIO,DISCHARGE_RATIO,IQR_RATIO,RoC_RATIO,REPEATED_RATIO,IF_RATIO,RSD_RATIO,TOTAL_IR_RECORDS,TOTAL_IR_NEGATIVE,TOTAL_IR_ZERO,TOTAL_IR_95th,TOTAL_IR_IQR,TOTAL_IR_RoC,TOTAL_IR_REPEATED,TOTAL_IR_IF,TOTAL_IR_RSD,TOTAL_IR_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,DISCHARGE_IR_RATIO,IQR_IR_RATIO,RoC_IR_RATIO,REPEATED_IR_RATIO,IF_IR_RATIO,RSD_IR_RATIO,TOTAL_NIR_RECORDS,TOTAL_NIR_NEGATIVE,TOTAL_NIR_ZERO,TOTAL_NIR_95th,TOTAL_NIR_IQR,TOTAL_NIR_RoC,TOTAL_NIR_REPEATED,TOTAL_NIR_IF,TOTAL_NIR_RSD,TOTAL_NIR_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,DISCHARGE_NIR_RATIO,IQR_NIR_RATIO,RoC_NIR_RATIO,REPEATED_NIR_RATIO,IF_NIR_RATIO,RSD_NIR_RATIO,TOTAL_IR_FLAGGED_RATIO,TOTAL_NIR_FLAGGED_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NO_FLAG,TOTAL_IR_NO_FLAG,TOTAL_NIR_NO_FLAG,TOTAL_NO_FLAG_RATIO,TOTAL_IR_NO_FLAG_RATIO,TOTAL_NIR_NO_FLAG_RATIO
LBEAR               ,Bear River (Cache),3156,BIG DITCH (FIRE STATION)                                                        ,AA4                                     ,Summit Creek- Big Ditch                                                                                                                                                                                 ,Conveyance,1,3156,SUMMIT CREEK                                                ,Observational,6` CUTTHROAT FLUME                  ,DIGITAL     ,A,41.83738106,-111.8361808,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3156,19,1983,2015,2039,0,503,75,94,4,991,71,0,1513,0,33.2452082,4.957038995,6.212822207534699,0.2643754130865829,65.49900859220092,4.692663582286848,0,1740,0,238,75,94,4,962,71,0,1219,0,19.52420016406891,6.152584085315833,7.71123872,0.3281378178835111,78.91714520098442,5.824446267432322,0,299,0,265,0,0,0,29,0,0,294,0,90.13605442,0,0,0,9.863945578231291,0,0,70.06,98.33,74.2,526,521,5,25.79695929,29.94252874,1.672240803
SUMMIT CREEK_DL     ,Summit Creek Data Loggers,3158,SOUTH SMITHFIELD PIPELINE                                                       ,South Smithfield                        ,Greyline Velocity Depth Sensor on Pipeline                                                                                                                                                              ,Conveyance,1,3158,SUMMIT CREEK                                                ,Observational,GREYLINE VELOCITY DEPTH SENSOR      ,,A,41.82028011,-111.817243,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3158,30,1988,2025,3206,0,474,114,13,2,1262,132,0,1859,0,25.49757934373319,6.132329209252286,0.6993006993006993,0.10758472296933834,67.88596019365251,7.100591715976331,0,2944,0,260,114,13,2,1235,113,0,1599,0,16.260162601626014,7.129455909943714,0.8130081300813009,0.12507817385866166,77.23577235772358,7.066916823014384,0,262,0,214,0,0,0,27,19,0,260,0,82.30769231,0,0,0,10.384615384615385,7.307692307692308,0,54.31,99.24,57.99,1347,1345,2,42.01497193,45.6861413,0.763358779
LBEAR               ,Bear River (Cache),3160,BLACK PIPE                                                                      ,AJ1                                     ,"Summit Creek- Black Pipe; Radio- 213, Summit Creek                                                                                                                                                      ",Conveyance,1,3160,SUMMIT CREEK                                                ,Observational,3 FT PARSHALL FLUME (GOLF COURSE)   ,DIGITAL     ,A,41.84033697,-111.813699,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3160,36,1983,2024,6187,0,750,272,70,3,1810,272,0,2775,0,27.027027027027028,9.801801801801801,2.5225225225225225,0.10810810810810811,65.22522522522523,9.801801801801801,0,5001,0,364,266,70,3,1527,255,0,2093,0,17.391304347826086,12.709030100334449,3.3444816053511706,0.1433349259436216,72.95747731,12.183468705207835,0,1186,0,386,6,0,0,283,17,0,682,0,56.598240469208214,0.8797653958944283,0,0,41.49560117302053,2.4926686217008798,0,41.85,57.5,44.85,3412,2908,504,55.14789074,58.14837033,42.49578415
LBEAR               ,Bear River (Cache),3161,LIONS LODGE                                                                     ,AAB                                     ,Lion`s Lodge Smithfield Irr; Summit Creek                                                                                                                                                               ,Conveyance,1,3161,SUMMIT CREEK                                                ,Observational,Prop meter in 0.01 AF               ,FLOWMETER   ,A,41.83942199,-111.8214049,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3161,41,1983,2025,5850,0,1193,232,60,2,2888,213,1,4170,0,28.609112709832136,5.563549160671463,1.4388489208633095,0.047961630695443645,69.25659472422062,5.107913669064748,0.023980815347721823,4999,0,752,232,60,2,2708,186,1,3522,0,21.35150482680295,6.587166382737081,1.7035775127768313,0.056785917,76.88813174332766,5.281090289608177,0.028392958546280524,851,0,441,0,0,0,180,27,0,648,0,68.05555555555556,0,0,0,27.77777777777778,4.166666666666666,0,70.45,76.15,71.28,1680,1477,203,28.71794872,29.54590918,23.85428907
SEVIER              ,Sevier River,3242,GUNNISON BEND RESERVOIR CONTENTS                                                ,2040,Gunnison Bend Reservoir Contents                                                                                                                                                                        ,Reservoir,1,3242,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.35068219,-112.6133501,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3242,39,1930,2025,12941,0,7,647,16,21,418,647,7,1388,0,0.5043227665706052,46.61383285302594,1.1527377521613833,1.5129682997118155,30.11527377521614,46.61383285302594,0.5043227665706052,6608,0,6,332,7,13,192,249,6,627,0,0.9569377990430622,52.95055821371611,1.1164274322169059,2.073365231259968,30.62200956937799,39.71291866028708,0.9569377990430622,6333,0,1,315,9,8,226,398,1,761,0,0.1314060446780552,41.39290407358738,1.1826544021024967,1.0512483574244416,29.697766097240475,52.299605781865964,0.1314060446780552,9.49,12.02,10.73,11553,5981,5572,89.2743992,90.51150121,87.98357808
HANKSVILLE          ,Hanksville,3250,HANKSVILLE (NORTH DITCH)                                                        ,0,                                                                                                                                                                                                        ,Conveyance,2,3250,LOWER FREMONT RIVER                                         ,Observational,                                    ,DIGITAL     ,A,38.36989916,-110.7426287,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3250,14,1970,2025,3327,0,2028,43,34,1,69,65,0,2130,0,95.21126761,2.0187793427230045,1.5962441314553992,0.046948356807511735,3.2394366197183095,3.051643192488263,0,1952,0,964,42,33,1,62,61,0,1055,0,91.37440758293839,3.9810426540284363,3.1279620853080567,0.09478673,5.876777251184834,5.781990521327014,0,1375,0,1064,1,1,0,7,4,0,1075,0,98.97674418604652,0.093023256,0.093023256,0,0.6511627906976745,0.37209302325581395,0,54.05,78.18,64.02,1197,897,300,35.97835888,45.95286885,21.81818182
LBEAR               ,Bear River (Cache),3258,THREE CREEKS (SUMMIT & BIRCH CREEKS FLOW)                                       ,AJ3                                     ,Summit Creek- Three Creeks; Radio- 213                                                                                                                                                                  ,Stream,1,3258,SUMMIT CREEK                                                ,Observational,Shaft encoder                       ,DIGITAL     ,A,41.84395478,-111.8133774,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3258,21,1983,2024,3192,0,68,157,360,6,525,157,0,968,0,7.024793388429752,16.219008264462808,37.19008264,0.6198347107438017,54.23553719008265,16.219008264462808,0,2388,0,9,157,360,6,254,157,0,638,0,1.4106583072100314,24.608150470219435,56.42633228840125,0.9404388714733543,39.811912225705335,24.608150470219435,0,804,0,59,0,0,0,271,0,0,330,0,17.87878787878788,0,0,0,82.12121212121211,0,0,26.72,41.04,30.33,2224,1750,474,69.67418546,73.28308208,58.95522388
EAST_FORK_VIRGIN    ,East Fork Virgin River,3269,ORDERVILLE IRRIGATION                                                           ,15915,Orderville Canal                                                                                                                                                                                        ,Conveyance,1,3269,EAST FORK VIRGIN RIVER                                      ,Observational,"10`  CIPOLETTI Weir, Desilting basin",,A,37.2986852,-112.6158468,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3269,48,1963,2025,9529,0,883,424,853,7,6545,433,1,8004,0,11.031984007996002,5.297351324337831,10.657171414292854,0.087456272,81.77161419290356,5.409795102448776,0.012493753,8080,0,593,206,580,5,5817,215,1,6698,0,8.853389071364587,3.0755449387876976,8.659301283965362,0.074649149,86.84681994625262,3.209913407,0.014929829799940281,1449,0,290,218,273,2,728,218,0,1306,0,22.20520674,16.69218989280245,20.903522205206738,0.1531393568147014,55.742725880551305,16.69218989280245,0,82.9,90.13,84,1525,1382,143,16.00377794,17.1039604,9.868875086
SEVIER              ,Sevier River,3284,DMAD RESERVIOR CONTENTS                                                         ,3338,DMAD Reservoir Contents                                                                                                                                                                                 ,Reservoir,1,3284,SEVIER RIVER                                                ,Observational,                                    ,DIGITAL     ,A,39.393752,-112.4832102,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3284,40,1915,2025,13055,0,0,642,0,0,532,616,0,1121,0,0,57.27029438001784,0,0,47.45762711864407,54.95093666369313,0,6597,0,0,312,0,0,160,246,0,433,0,0,72.05542725173211,0,0,36.95150115473441,56.812933025404156,0,6458,0,0,330,0,0,372,370,0,688,0,0,47.96511627906977,0,0,54.06976744186046,53.779069767441854,0,6.56,10.65,8.59,11934,6164,5770,91.41325163,93.43641049,89.34654692
HANKSVILLE          ,Hanksville,3285,HANKSVILLE IRRIGATION (SOUTH DITCH)                                             ,0,                                                                                                                                                                                                        ,Conveyance,1,3285,LOWER FREMONT RIVER                                         ,Observational,Agriflow Digital at Desilting inlet ,DIGITAL     ,A,38.36989916,-110.7425778,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3285,18,1970,2025,4165,0,1464,96,6,0,912,135,0,2472,0,59.22330097087378,3.8834951456310676,0.24271844660194172,0,36.89320388349515,5.461165048543689,0,2670,0,374,90,6,0,769,97,0,1207,0,30.985915492957744,7.456503728251865,0.4971002485501243,0,63.71168185584093,8.036454018227008,0,1495,0,1090,6,0,0,143,38,0,1265,0,86.16600790513834,0.47430830039525695,0,0,11.304347826086957,3.0039525691699605,0,45.21,84.62,59.35,1693,1463,230,40.6482593,54.79400749,15.38461538
JORDAN              ,Jordan River Dataloggers,3297,STATE CANAL                                                                     ,State Canal                             ,Velocity and Depth Sensor                                                                                                                                                                               ,,1,3297,LOWER JORDAN RIVER                                          ,Observational,                                    ,,A,40.88576868,-111.9497221,,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3297,5,1993,2025,796,0,1,30,31,2,418,40,0,432,0,0.23148148148148145,6.944444444444445,7.175925925925926,0.4629629629629629,96.75925925925925,9.259259259,0,345,0,1,19,20,2,205,23,0,211,0,0.47393364928909953,9.004739336492891,9.478672986,0.9478672985781991,97.1563981,10.90047393364929,0,451,0,0,11,11,0,213,17,0,221,0,0,4.977375566,4.977375566,0,96.38009049773756,7.6923076923076925,0,61.16,49,54.27,364,134,230,45.72864322,38.84057971,50.99778271
CU_SCADA            ,CUWCD Scada,3344,270 UPPER STILLWATER RESERVOIR CONTENTS                                         ,SW_CALC_RES_CONTENT                     ,Upper Stillwater Reservoir Content - Acre-Feet                                                                                                                                                          ,Reservoir,2,3344,DUCHESNE RIVER                                              ,Observational,GAGE - Level Sensor                 ,DIGITAL     ,A,40.5599436,-110.6994451,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3344,34,1992,2025,12152,0,0,607,0,0,91,605,0,1050,0,0,57.80952380952381,0,0,8.666666666666668,57.61904761904761,0,6081,0,0,587,0,0,12,398,0,762,0,0,77.03412073490814,0,0,1.574803149606299,52.23097112860893,0,6071,0,0,20,0,0,79,207,0,288,0,0,6.944444444444445,0,0,27.430555555555557,71.875,0,12.53,4.74,8.64,11102,5319,5783,91.359447,87.46916626,95.25613573
DUCHESNE            ,Duchesne River,3345,270 UPPER STILLWATER RES. ROCK CK OUTFLOW                                       ,CUWCD_Still                             ,                                                                                                                                                                                                        ,Reservoir Release,3,3345,DUCHESNE RIVER                                              ,Observational,GAGE                                ,STAGE       ,A,40.55892509,-110.7007951,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3345,33,1992,2024,11934,0,0,597,1752,19,8247,597,119,9686,0,0,6.163534998967582,18.08796200702044,0.19615940532727646,85.14350609126573,6.163534998967582,1.228577328102416,6042,0,0,597,1347,19,3302,597,119,4511,0,0,13.234316116160496,29.860341387718908,0.42119264021281316,73.19884726224784,13.234316116160496,2.637996009753935,5892,0,0,0,405,0,4945,0,0,5175,0,0,0,7.826086957,0,95.55555555555556,0,0,74.66,87.83,81.16,2248,1531,717,18.83693648,25.33929163,12.16904277
CU_SCADA            ,CUWCD Scada,3346,270 UPPER STILLWATER RES. TUNNEL OUTFLOW                                        ,SWTUNFLW_HIST                           ,Upper Stillwater Res Tunnel Outflow                                                                                                                                                                     ,Conveyance,5,3346,DUCHESNE RIVER                                              ,Observational,GAGE                                ,DIGITAL     ,A,40.55875976,-110.7011214,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=3346,34,1992,2025,11412,14,3449,302,14,5,1870,397,1,5900,0.23728813559322032,58.457627118644076,5.118644068,0.23728813559322032,0.084745763,31.694915254237287,6.728813559322033,0.016949153,5796,0,1061,267,13,3,959,307,0,2474,0,42.88601455133387,10.792239288601454,0.5254648342764754,0.12126111560226355,38.76313662085691,12.409054163298302,0,5616,14,2388,35,1,2,911,90,1,3426,0.4086398131932283,69.70227670753066,1.0215995329830707,0.029188558,0.058377116,26.590776415645067,2.626970227670753,0.029188558,42.68,61,51.7,5512,3322,2190,48.30003505,57.31538992,38.9957265
