COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_REPEATED,TOTAL_ABOVE_MAX,TOTAL_LARGE_SPIKES,TOTAL_FLAGGED,TOTAL_NOT_FLAGGED,TOTAL_NEGATIVE_RATIO,TOTAL_ZERO_RATIO,TOTAL_REPEATED_RATIO,TOTAL_ABOVE_MAX_RATIO,TOTAL_LARGE_SPIKES_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NOT_FLAGGED_RATIO,IR_RECORDS,IR_NEGATIVE,IR_ZERO,IR_REPEATED,IR_ABOVE_MAX,IR_LARGE_SPIKES,IR_FLAGGED,IR_NOT_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,REPEATED_IR_RATIO,ABOVE_MAX_IR_RATIO,LARGE_SPIKES_IR_RATIO,FLAGGED_IR_RATIO,NOT_FLAGGED_IR_RATIO,NIR_RECORDS,NIR_NEGATIVE,NIR_ZERO,NIR_REPEATED,NIR_ABOVE_MAX,NIR_LARGE_SPIKES,NIR_FLAGGED,NIR_NOT_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,REPEATED_NIR_RATIO,ABOVE_MAX_NIR_RATIO,LARGE_SPIKES_NIR_RATIO,FLAGGED_NIR_RATIO,NOT_FLAGGED_NIR_RATIO,SEASONALITY_WEBPAGE
OGDEN               ,Ogden River Dataloggers,2473,MILL CREEK AT 1200 WEST                                                         ,Mill Creek At 1200 West                 ,                                                                                                                                                                                                        ,Conveyance,1.0,2473,OGDEN RIVER                                                 ,Observational,4.0 ft Contracted Weir              ,,A,41.25393052,-112.0094311,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2473,18,1951.0,2025.0,3157,0,537,847,1,0,1385,1772,0.0,38.77256317689531,61.15523465703971,0.07220216606498195,0.0,43.87076338295851,56.1292366170415,2539,0,152,766,1,0,919,1620,0.0,16.539717083786726,83.35146898803046,0.1088139281828074,0.0,36.19535250098464,63.80464749901537,618,0,385,81,0,0,466,152,0.0,82.61802575107296,17.381974248927037,0.0,0.0,75.40453074433657,24.59546925566343,https://flags-297769208259.us-west3.run.app/plot?id=2473
OGDEN               ,Ogden River Dataloggers,2483,LYNN DITCH                                                                      ,Lynn Ditch                              ,Lynn Irrigation diversion from Mill Creek                                                                                                                                                               ,Conveyance,1.0,2483,OGDEN RIVER                                                 ,Observational,DOUBLE CIPPOLETTI WEIRS             ,,A,41.24162411,-111.9502647,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2483,74,1950.0,2025.0,14612,0,3881,9088,17,0,12975,1637,0.0,29.911368015414258,70.04238921001927,0.13102119460500963,0.0,88.79687927730633,11.203120722693678,11801,0,1327,8869,17,0,10202,1599,0.0,13.00725347970986,86.93393452264262,0.16663399333464027,0.0,86.45030082196425,13.549699178035759,2811,0,2554,219,0,0,2773,38,0.0,92.10241615578796,7.897583844212044,0.0,0.0,98.64816791177516,1.351832088224831,https://flags-297769208259.us-west3.run.app/plot?id=2483
OGDEN               ,Ogden River Dataloggers,2493,WOLF CREEK IRRIGATION COMPANY                                                   ,Wolf Creek Irr                          ,Wolf Creek Irrigation Company in Eden                                                                                                                                                                   ,Conveyance,1.0,2493,OGDEN RIVER                                                 ,Observational,2-FT CUTTHROAT FLUME                ,,A,41.34445049,-111.8221738,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2493,43,1951.0,2025.0,9186,0,2807,5115,215,0,7957,1229,0.0,35.27711449038583,64.28302123916049,2.702023375644087,0.0,86.6209449161768,13.37905508382321,6804,0,723,4946,215,0,5704,1100,0.0,12.675315568022441,86.71107994389902,3.769284712482469,0.0,83.83303938859494,16.166960611405056,2382,0,2084,169,0,0,2253,129,0.0,92.4988903683977,7.501109631602308,0.0,0.0,94.58438287153652,5.415617128463476,https://flags-297769208259.us-west3.run.app/plot?id=2493
DUCHESNE            ,Duchesne River,2501,400 ROCKY POINT CANAL HEAD                                                      ,8378,Rocky Point at Head                                                                                                                                                                                     ,Conveyance,4.0,2501,DUCHESNE RIVER                                              ,Observational,                                    ,DIGITAL     ,A,40.22770831,-110.3980331,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2501,26,1996.0,2025.0,5764,0,101,20,1,1,122,5642,0.0,82.78688524590164,16.39344262295082,0.819672131147541,0.819672131147541,2.116585704371964,97.88341429562803,4460,0,62,19,1,1,82,4378,0.0,75.60975609756098,23.170731707317074,1.2195121951219512,1.2195121951219512,1.8385650224215246,98.16143497757848,1304,0,39,1,0,0,40,1264,0.0,97.5,2.5,0.0,0.0,3.067484662576687,96.93251533742331,https://flags-297769208259.us-west3.run.app/plot?id=2501
OGDEN               ,Ogden River Dataloggers,2506,OGDEN VALLEY CANAL                                                              ,Ogden Valley Canal                      ,OGDEN RIVER OGDEN VALLEY CANAL                                                                                                                                                                          ,Conveyance,1.0,2506,OGDEN RIVER                                                 ,Observational,CONSTANT HEAD ORIFICE               ,,A,41.25899005,-111.6978706,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2506,60,1950.0,2024.0,12153,0,3141,7587,295,0,10741,1412,0.0,29.243087235825342,70.63588120286751,2.7464854296620427,0.0,88.38146959598453,11.618530404015468,9503,0,814,7314,295,0,8141,1362,0.0,9.998771649674488,89.84154280800884,3.6236334602628673,0.0,85.66768388929812,14.332316110701884,2650,0,2327,273,0,0,2600,50,0.0,89.5,10.5,0.0,0.0,98.11320754716981,1.8867924528301887,https://flags-297769208259.us-west3.run.app/plot?id=2506
DUCHESNE            ,Duchesne River,2519,614 LAYOUT CREEK DIVERSION DAM                                                  ,Layout Diversion                        ,LAYOUT DIVERSION                                                                                                                                                                                        ,Conveyance,1.0,2519,DUCHESNE RIVER                                              ,Observational,V-Notch Weir                        ,DIGITAL     ,A,40.29708831,-111.0484794,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2519,26,1999.0,2024.0,9094,0,646,6882,79,0,7578,1516,0.0,8.524676695698073,90.81551860649247,1.0424914225389283,0.0,83.32966791290961,16.67033208709039,4630,0,371,3399,79,0,3820,810,0.0,9.712041884816754,88.97905759162303,2.068062827225131,0.0,82.50539956803455,17.49460043196544,4464,0,275,3483,0,0,3758,706,0.0,7.317722192655668,92.68227780734433,0.0,0.0,84.18458781362007,15.815412186379929,https://flags-297769208259.us-west3.run.app/plot?id=2519
OGDEN               ,Ogden River Dataloggers,2526,NORTH OGDEN CANAL                                                               ,North Ogden Canal                       ,                                                                                                                                                                                                        ,Conveyance,1.0,2526,OGDEN RIVER                                                 ,Observational,FOUR FOOT PARSHALL FLUME            ,,A,41.23752724,-111.928169,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2526,46,1951.0,2025.0,9606,0,2921,5036,165,0,8083,1523,0.0,36.13757268340962,62.30360014845972,2.0413212915996537,0.0,84.1453258380179,15.854674161982093,7163,0,823,4855,165,0,5804,1359,0.0,14.17987594762233,83.64920744314266,2.842866988283942,0.0,81.02750244311044,18.97249755688957,2443,0,2098,181,0,0,2279,164,0.0,92.05792014041246,7.942079859587538,0.0,0.0,93.28694228407696,6.713057715923046,https://flags-297769208259.us-west3.run.app/plot?id=2526
USBR                ,USBR,2559,USBR CAUSEY RESERVOIR CONTENT                                                   ,CAUSEY|storage                          ,from ftp.usbr.gov/UC_Outgoing_Cron/ nwsdata.dat `CAUSEY`|`storage` at 8:30AM                                                                                                                            ,Reservoir,1.0,2559,OGDEN RIVER                                                 ,Observational,RATED CONTROL GATES                 ,,A,41.29940633,-111.5860663,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2559,43,1965.0,2025.0,12249,0,3158,634,0,0,3792,8457,0.0,83.28059071729957,16.719409282700422,0.0,0.0,30.957629194219937,69.04237080578007,6447,0,1439,430,0,0,1869,4578,0.0,76.99304440877475,23.006955591225253,0.0,0.0,28.990228013029316,71.00977198697068,5802,0,1719,204,0,0,1923,3879,0.0,89.39157566302653,10.60842433697348,0.0,0.0,33.143743536711476,66.85625646328852,https://flags-297769208259.us-west3.run.app/plot?id=2559
USGS                ,USGS Gage,2568,USGS WEBER RIVER AT ECHO UTAH                                                   ,10132000,"USGS Weber River at Echo, UT                                                                                                                                                                            ",Stream,1.0,2568,WEBER RIVER                                                 ,Observational,RATED CHANNEL                       ,,A,40.96724338,-111.4378564,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2568,60,1958.0,2025.0,20125,0,5,7593,471,0,8051,12074,0.0,0.06210408644888834,94.31126568128182,5.850204943485282,0.0,40.00496894409938,59.99503105590062,10313,0,0,1243,446,0,1671,8642,0.0,0.0,74.38659485338121,26.690604428485937,0.0,16.202850770871716,83.79714922912828,9812,0,5,6350,25,0,6380,3432,0.0,0.07836990595611285,99.52978056426332,0.3918495297805642,0.0,65.02242152466367,34.97757847533632,https://flags-297769208259.us-west3.run.app/plot?id=2568
BEAVER              ,Beaver,2603,FURNACE DITCH                                                                   ,A5                                      ,Furnace Ditch                                                                                                                                                                                           ,Conveyance,1.0,2603,BEAVER RIVER                                                ,Observational,2`  Parshall Flume                  ,DIGITAL     ,A,38.2518091,-112.7577466,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2603,46,1950.0,2025.0,9679,0,994,5715,19,0,6728,2951,0.0,14.774078478002378,84.94351961950059,0.28240190249702735,0.0,69.51131315218514,30.488686847814854,7652,0,724,5014,19,0,5757,1895,0.0,12.575994441549417,87.09397255515026,0.33003300330033003,0.0,75.23523261892315,24.764767381076844,2027,0,270,701,0,0,971,1056,0.0,27.80638516992791,72.1936148300721,0.0,0.0,47.90330537740503,52.09669462259497,https://flags-297769208259.us-west3.run.app/plot?id=2603
BEAVER              ,Beaver,2604,BARTON DITCH                                                                    ,A2                                      ,Barton ditch                                                                                                                                                                                            ,Conveyance,1.0,2604,BEAVER RIVER                                                ,Observational,1.7`  Parshall Flume                ,DIGITAL     ,A,38.25039166,-112.6969698,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2604,45,1950.0,2025.0,8931,0,920,5535,233,0,6478,2453,0.0,14.201914171040444,85.44303797468355,3.596789132448287,0.0,72.53387078714589,27.466129212854103,7092,0,501,4534,233,0,5058,2034,0.0,9.905100830367735,89.64017398181099,4.606563859232899,0.0,71.31979695431471,28.680203045685282,1839,0,419,1001,0,0,1420,419,0.0,29.507042253521128,70.49295774647887,0.0,0.0,77.21587819467102,22.784121805328983,https://flags-297769208259.us-west3.run.app/plot?id=2604
BEAVER              ,Beaver,2605,ABERDARE CANAL                                                                  ,A3                                      ,Aberdare Canal                                                                                                                                                                                          ,Conveyance,1.0,2605,BEAVER RIVER                                                ,Observational,3` Parshall Flume                   ,DIGITAL     ,A,38.2483527,-112.7194062,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2605,54,1950.0,2025.0,10607,0,937,6007,4,0,6948,3659,0.0,13.485895221646519,86.45653425446172,0.05757052389176742,0.0,65.5039125106062,34.496087489393794,8658,0,663,5394,4,0,6061,2597,0.0,10.938788978716383,88.99521531100478,0.06599571027883187,0.0,70.00462000462,29.995379995379995,1949,0,274,613,0,0,887,1062,0.0,30.89064261555806,69.10935738444194,0.0,0.0,45.51051821446896,54.48948178553105,https://flags-297769208259.us-west3.run.app/plot?id=2605
BEAVER              ,Beaver,2619,SOUTH DITCH                                                                     ,A4                                      ,South Ditch                                                                                                                                                                                             ,Conveyance,1.0,2619,BEAVER RIVER                                                ,Observational,12 inch Parshall Flume              ,DIGITAL     ,A,38.25087065,-112.757744,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=2619,42,1960.0,2025.0,9139,0,921,4963,50,1,5907,3232,0.0,15.591670898933469,84.01896055527341,0.8464533604198408,0.016929067208396816,64.6350804245541,35.36491957544589,6854,0,689,4288,50,1,5000,1854,0.0,13.780000000000001,85.76,1.0,0.02,72.95010213014298,27.04989786985702,2285,0,232,675,0,0,907,1378,0.0,25.57883131201764,74.42116868798236,0.0,0.0,39.693654266958426,60.306345733041574,https://flags-297769208259.us-west3.run.app/plot?id=2619
